current,all_time,app_id,24_peak,title
194,"1,601",436150,368,Governor of Poker 3
194,511,454200,194,Neon Hardcorps
193,"1,636",603370,273,Western FPS
193,"1,334",394690,237,Tower Unite
192,"8,203",282350,295,NBA 2K15
191,843,463050,324,The Pit And The Pendulum
190,"5,321",241600,230,Rogue Legacy
190,"5,038",294860,199,Valkyria Chronicles
190,446,466840,228,Super Space Pug
189,"1,667",313340,268,Mountain
188,471,448250,188,Nuked Knight
188,423,201230,234,EverQuest II
187,"8,762",351940,224,The Descendant
187,"5,372",394510,404,HELLDIVERS
187,734,585790,253,Fergus The Fly
186,"6,968",302830,830,BLOCKADE 3D
186,"3,929",407530,392,ARK: Survival Of The Fittest
185,"4,602",223470,316,POSTAL 2
185,"3,035",404410,212,Endless Sky
184,"2,282",247080,217,Crypt of the NecroDancer
183,"4,455",208480,262,Assassin's Creed III
183,296,440650,230,Niche - a genetics survival game
182,"2,703",569860,397,Thimbleweed Park
182,587,34220,337,Football Manager 2011
182,475,745,287,Counter-Strike: Global Offensive - SDK
181,873,462200,579,Dungetris
181,573,466300,220,Planescape: Torment: Enhanced Edition
179,"1,074",485310,474,Head Shot
179,496,358130,365,The Curious Expedition
178,"2,421",254700,215,resident evil 4 / biohazard 4
178,"1,783",387290,246,Ori and the Blind Forest: Definitive Edition
178,885,397340,195,SimplePlanes
177,"9,363",44350,358,GRID 2
177,874,321360,201,Primal Carnage: Extinction
176,"5,940",410320,394,EARTH DEFENSE FORCE 4.1 The Shadow of New Despair
176,433,382110,183,Virtual Desktop
175,"1,532",386940,241,Ultimate Chicken Horse
174,"7,430",272270,273,Torment: Tides of Numenera
174,"1,475",449630,218,Rage Parking Simulator 2016
174,810,372800,224,RPG MO
174,796,302670,257,Call to Arms
174,250,571740,233,Golf It!
173,"22,850",323470,225,DRAGON BALL XENOVERSE
173,"1,183",7940,218,Call of Duty 4: Modern Warfare
173,944,475100,285,Kalonline
173,886,11610,275,Dragon Nest
173,624,326160,205,Shroud of the Avatar: Forsaken Virtues
172,"1,077",11020,506,TrackMania Nations Forever
172,687,527750,290,Merger 3D
171,944,557780,505,Atom Fishing II
171,570,487700,174,Conan the mighty pig
170,"17,790",244160,205,Homeworld Remastered Collection
168,"2,961",110800,269,L.A. Noire
168,"1,185",287920,196,Mortal Online
168,867,259680,181,Tales of Maj'Eyal
167,"8,298",292120,244,FINAL FANTASY XIII
166,"2,351",21970,264,R.U.S.E
165,"5,800",293260,196,Card Hunter
165,"2,585",21690,271,Resident Evil 5 / Biohazard 5
165,"1,447",482920,271,Hero Zero
165,644,450390,230,The Lab
164,"14,732",2870,273,X Rebirth
164,"14,687",238460,447,BattleBlock Theater
164,"12,960",209170,481,Call of Duty: Ghosts - Multiplayer
164,"12,180",289650,367,Assassin's Creed Unity
164,599,231120,454,Euro Truck Simulator 2 Demo
163,"5,547",45760,279,Ultra Street Fighter IV
163,"1,181",431270,278,GooCubelets: The Algoorithm
162,"2,715",460660,328,GooCubelets: OCD
162,"2,487",357190,229,Ultimate Marvel vs. Capcom 3
162,"2,098",429790,179,AdventureQuest 3D
162,"1,599",296490,217,GemCraft - Chasing Shadows
162,459,401710,234,Flinthook
161,"1,650",581610,405,Only One Hope
161,"1,267",6000,161,STAR WARS Republic Commando
160,813,535230,184,Domina
159,"3,241",4570,220,"Warhammer 40,000: Dawn of War - Game of the Year Edition"
159,"2,815",360170,249,How to Survive 2
159,"1,797",7520,282,Two Worlds II
159,"1,646",401870,332,Winning Post 8 2016
159,"1,036",251040,464,PAYDAY 2 Demo
158,"5,584",322500,198,SUPERHOT
158,"2,171",383980,253,Rivals of Aether
158,"1,854",17480,275,Command and Conquer: Red Alert 3
158,"1,645",233290,284,MURDERED: SOUL SUSPECT
158,"1,158",335670,203,LISA
157,"4,365",223100,299,Homefront: The Revolution
157,"2,664",33230,331,Assassin's Creed II
156,"1,590",262410,285,World of Guns: Gun Disassembly
156,434,412600,168,Lup
155,"5,721",242700,201,Injustice: Gods Among Us Ultimate Edition
155,"2,229",513650,"1,218",Zula Europe
155,732,254200,169,FortressCraft Evolved
155,711,331710,369,Why So Evil
155,557,259060,155,Dominions 4
155,400,30,201,Day of Defeat
154,"3,498",352400,344,LEGO Jurassic World
154,580,588420,319,Uncompromising Trash
153,"5,717",290300,215,Rebel Galaxy
153,419,223750,258,DCS World
153,403,431600,194,Automobilista
152,"2,178",266510,443,Hand of Fate
152,747,368720,152,Sirius Online
151,344,486310,170,Meadow
150,"3,446",247000,202,Talisman: Digital Edition
150,"3,000",48220,292,Might & Magic: Heroes VI
150,"1,484",389300,630,TERA
149,"2,157",475550,452,Beholder
149,658,542480,254,Therian Saga
148,"1,118",24790,254,Command and Conquer 3: Tiberium Wars
148,"1,024",246900,197,Viscera Cleanup Detail
147,794,609940,265,KROSMAGA
147,613,527230,290,For The King
147,453,108200,205,Ticket to Ride
146,"3,469",613250,364,Keyboard Killer
146,756,20510,353,S.T.A.L.K.E.R.: Clear Sky
145,"1,632",413420,213,Danganronpa 2: Goodbye Despair
144,"2,324",383150,264,Dead Island Definitive Edition
144,"1,004",520440,268,GUILTY GEAR Xrd -REVELATOR-
144,502,73170,207,Darkest Hour: A Hearts of Iron Game
144,249,327140,157,Tilt Brush
143,"2,705",248570,231,Toribash
143,311,471710,201,Rec Room
142,"1,968",512470,218,The Pirate: Caribbean Hunt
142,599,389400,142,The chronicles of Emerland. Solitaire.
142,435,269770,189,Secrets of Grindea
140,"3,303",280220,174,Creeper World 3: Arc Eternal
140,"2,430",283640,191,Salt and Sanctuary
140,"1,240",582280,718,PIGMENTUM
139,"1,930",462370,337,Cyborg Detonator
139,"1,375",422100,579,Heaven Island Life
138,"3,539",255220,281,GRID Autosport
138,"1,742",378720,221,Thea: The Awakening
137,"4,274",331600,206,ONE PIECE PIRATE WARRIORS 3
137,"2,186",313690,346,LEGO Batman 3: Beyond Gotham
137,"1,109",540310,478,GrottyScape
136,"2,947",447880,336,Beast Blaster
136,"2,182",433350,182,BlackShot: Mercenary Warfare FPS
136,205,438140,177,Star Realms
135,"2,515",423580,184,Project Highrise
135,"2,112",405310,346,LEGO MARVEL's Avengers
135,"1,824",289950,414,Construction-Simulator 2015
135,"1,485",449680,292,SAMOLIOTIK
135,547,285330,176,RollerCoaster Tycoon 2: Triple Thrill Pack
135,462,317110,159,Uncharted Waters Online: Episode Atlantis
135,357,2630,205,Call of Duty 2
134,"2,887",432150,469,They Came From The Moon
134,"1,329",223850,165,3DMark
134,"1,097",357900,398,Make it indie!
134,991,282800,212,100% Orange Juice
133,972,486480,142,Tales of Destruction
132,"4,072",282140,165,SOMA
132,"4,059",204100,217,Max Payne 3
132,639,40950,262,Stronghold HD
131,"47,855",243470,239,Watch_Dogs
131,"3,128",42910,205,Magicka
131,"2,210",230190,198,War for the Overworld
131,"1,193",575750,269,Magic Box
131,915,296970,178,Renowned Explorers: International Society
131,473,528740,202,Operation: New Earth
130,"1,344",501830,259,The Orb Chambers II
129,"2,345",250340,142,Blockland
129,378,324080,215,Rising World
128,"2,042",354640,277,The Settlers Online
128,"1,315",409720,169,BioShock 2 Remastered
128,814,12110,187,Grand Theft Auto: Vice City
128,536,34000,233,Football Manager 2010
127,"1,036",2820,185,X3: Terran Conflict
127,418,362620,165,Software Inc.
126,"4,993",321960,272,Might & Magic Heroes VII
126,"4,954",257850,170,Hyper Light Drifter
126,"2,650",17450,210,Dragon Age: Origins
126,847,510630,188,Soccer Manager 2017
126,807,518660,127,Zone4
126,495,248170,157,Clickteam Fusion 2.5
126,478,597170,141,Clone Drone in the Danger Zone
125,"3,012",602890,605,hack_me 2
125,"2,964",219150,162,Hotline Miami
125,"1,342",3920,141,Sid Meier's Pirates!
125,"1,094",575910,125,Trump Simulator 2017
125,426,428950,179,"Kivi, Toilet and Shotgun"
124,"4,048",351030,244,Pixel Puzzles Ultimate
124,"1,535",487220,213,Freebie
124,828,320,263,Half-Life 2: Deathmatch
124,524,10540,232,Football Manager 2009
124,340,16810,161,Sid Meier's Civilization IV: Colonization
123,"2,107",237870,167,Planet Explorers
123,"1,526",218680,149,Scribblenauts Unlimited
123,935,469610,172,Rick and Morty: Virtual Rick-ality
122,"2,371",311560,230,Assassin's Creed Rogue
122,"1,205",575780,360,Inner silence
121,"6,323",249050,175,Dungeon of the Endless
121,"2,504",291860,151,Pit People
121,"1,267",33350,375,Anno 1404: Venice
121,"1,230",566220,434,Brain In My Head
121,"1,066",444480,130,Broken Dreams
120,"8,388",271290,175,HAWKEN
120,"2,586",438640,322,LEGO STAR WARS: The Force Awakens
120,163,529240,121,"Creature Clicker - Capture, Train, Ascend!"
119,"18,627",261030,164,The Walking Dead: Season Two
119,"1,944",32430,138,STAR WARS: The Force Unleashed Ultimate Sith Edition
119,623,367670,130,Controller Companion
118,"2,785",278080,276,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition
118,"2,103",41070,237,Serious Sam 3: BFE
118,"1,925",271240,167,Offworld Trading Company
118,"1,089",595340,979,Turn Around
118,417,496750,281,The Housewife
118,207,3990,134,Sid Meier's Civilization IV: Warlords
117,824,449520,324,Rush for gold: California
117,809,308420,159,Ziggurat
116,"6,186",288470,144,Fable Anniversary
116,"1,515",232910,272,TrackMania Stadium
116,991,263500,156,Dragons and Titans
116,637,502910,368,The Return Home
116,593,420,168,Half-Life 2: Episode Two
115,"12,995",437220,191,The Culling
115,"4,049",304650,154,Sunless Sea
115,"1,332",467370,338,Escape This
115,"1,309",406090,120,Lost Moon
115,"1,213",20570,205,"Warhammer 40,000: Dawn of War II - Chaos Rising"
115,903,332780,439,National Zombie Park
115,657,38410,160,Fallout 2
115,589,589430,589,Killer Elite  Time to Die
114,485,356500,125,STAR WARS Galactic Battlegrounds Saga
113,"12,634",324800,226,Shadow Warrior 2
113,"3,726",418240,209,Shadow Tactics: Blades of the Shogun
112,"7,260",346940,153,Shadowrun: Hong Kong - Extended Edition
112,"1,973",497350,282,Conclusion
112,"1,490",64000,186,Men of War: Assault Squad
112,600,337320,134,Paint the Town Red
112,510,493280,510,WALLSLIDE
112,135,353700,129,The Deadly Tower of Monsters
111,"4,016",245170,167,Skullgirls
111,"1,554",413410,166,Danganronpa: Trigger Happy Havoc
111,"1,329",48190,188,Assassin's Creed Brotherhood
110,"2,181",50650,140,Darksiders II
110,"1,938",551730,239,Toukiden 2
110,"1,225",562270,329,Shot Shot Tactic
110,228,524660,208,RutonyChat
109,910,102700,193,A.V.A. Alliance of Valiant Arms
109,897,437920,189,Tricky Towers
109,891,22100,161,Mount & Blade
109,885,15170,172,Heroes of Might & Magic V
109,541,24810,180,Command and Conquer 3: Kane's Wrath
108,"8,024",265300,213,Lords Of The Fallen
108,"4,320",512900,156,Streets of Rogue
108,"1,649",496460,203,Life is Feudal: Forest Village
108,"1,004",258700,161,Dragon Nest Europe
108,695,451880,695,Catch a Falling Star
108,664,39500,261,Gothic 3
107,"11,663",216250,224,Dead Island Riptide
107,"1,423",345180,155,Victor Vran
107,"1,032",286040,417,Dead Effect
107,485,274920,261,FaceRig
106,"8,350",407250,191,Pro Evolution Soccer 2016 myClub
106,"3,064",350080,172,Wolfenstein: The Old Blood
106,"2,448",300080,188,Total War Battles: KINGDOM
106,"2,014",251150,119,The Legend of Heroes: Trails in the Sky
106,"1,201",410590,169,Fiends of Imprisonment
106,869,542340,627,Slingshot people
105,"4,536",235600,232,Tom Clancy's Splinter Cell Blacklist
105,"2,520",385730,161,WWE 2K16
105,"1,449",235340,259,Prime World
105,833,578330,470,LEGO City Undercover
105,367,349720,130,Audition Online
104,311,429050,134,Feed and Grow: Fish
103,"3,929",50620,126,Darksiders
103,"3,066",391460,246,WARMODE
103,"1,955",503560,143,911 Operator
103,"1,370",34870,295,Sniper Ghost Warrior 2
103,"1,125",411740,275,Yet Another World
103,629,582270,125,Everything
103,567,384950,122,Macabre
103,450,458960,123,Winning Putt: Golf Online
103,205,410980,108,Master of Orion 2
101,"2,703",300550,133,Shadowrun: Dragonfall - Director's Cut
101,256,522230,223,The Fishing Club 3D
100,"3,005",47870,240,Need for Speed: Hot Pursuit
100,"2,636",245470,120,Democracy 3
100,"1,935",28050,162,Deus Ex: Human Revolution
100,"1,348",317470,117,Cubic Castles
100,"1,010",496680,389,SweatShop
100,609,17470,123,Dead Space
100,609,461890,136,NORTH
100,374,505040,146,FORTIFY
100,155,552590,133,The Sexy Brutale
100,153,547900,109,Front Office Football Eight
99,"2,921",405900,132,Disgaea PC
99,"2,010",12200,122,Bully: Scholarship Edition
99,"1,384",366760,126,Adorables
99,"1,314",582580,"1,314",Itineris
99,"1,243",9200,187,RAGE
99,598,383330,106,Star Chronicles: Delta Quadrant
99,567,213610,121,Sonic Adventure 2
99,192,34460,115,Sid Meier's Civilization IV: Beyond the Sword
99,184,454510,154,Substance Painter 2
98,"12,101",394230,143,Battleborn
98,"6,064",208090,210,Loadout
98,"1,927",12220,181,Grand Theft Auto: Episodes from Liberty City
98,"1,308",355180,143,Codename CURE
98,747,307670,149,Hard West
98,659,342180,122,Arizona Sunshine
97,"2,779",244930,191,SNOW
97,"2,190",215280,113,The Secret World
97,534,474820,97,The Magical Silence
97,472,418030,118,Subsistence
97,373,217750,141,Age of Conan: Unchained
97,359,464350,144,Screeps
96,"4,124",287680,207,Pro Evolution Soccer 2015
96,"1,843",298240,164,Red Crucible: Firestorm
96,"1,327",506770,156,Foxhole Pre-Alpha
96,"1,273",24740,185,Burnout Paradise: The Ultimate Box
96,455,260430,118,The Four Kings Casino and Slots
96,294,600120,110,Life Forge ORPG
95,"9,839",241540,158,State of Decay
95,"5,666",57300,136,Amnesia: The Dark Descent
95,"1,954",434610,407,Forbidden planet
95,570,211260,122,They Bleed Pixels
95,350,557680,239,Germ Wars
95,255,238260,111,Pinball Arcade
94,"4,522",34270,110,SEGA Mega Drive & Genesis Classics
94,"2,514",368900,374,Brilliant Bob
94,"1,357",572520,202,Dropzone
94,632,15370,166,Heroes of Might & Magic V: Tribes of the East
94,629,510660,157,Big Bang Empire
94,332,25800,117,Europa Universalis III
93,"10,916",274940,173,Depth
93,"4,836",40800,159,Super Meat Boy
93,"2,282",255480,134,NBA 2K14
93,"2,095",50300,131,Spec Ops: The Line
93,"1,195",23310,139,The Last Remnant
93,828,6030,117,STAR WARS Jedi Knight II: Jedi Outcast
93,739,449280,705,DinoOps
92,"2,653",22300,165,Fallout 3
92,"1,529",214510,148,LEGO The Lord of the Rings
92,"1,414",270150,118,RUNNING WITH RIFLES
92,726,21130,162,Lego Harry Potter
92,686,527760,200,Just Hero
92,422,448280,103,Job Simulator
91,"12,675",209650,178,Call of Duty: Advanced Warfare
91,522,230270,106,N++
91,438,607200,383,Tanki X
91,250,419480,118,Starpoint Gemini Warlords
91,169,315660,94,Trainz: A New Era
90,"4,499",268050,160,The Evil Within
90,"3,686",287290,194,Resident Evil Revelations 2 / Biohazard Revelations 2
90,"1,324",40390,214,Risen 2 - Dark Waters
90,"1,297",356040,107,Sheltered
90,"1,210",316390,335,sZone-Online
90,"1,160",367450,128,Poly Bridge
90,464,252610,113,Death Road to Canada
89,"7,446",375910,178,Anno 2205
89,"3,008",443810,129,This Is the Police
89,"1,935",33910,156,Arma 2
89,"1,553",367540,100,Starbound - Unstable
89,"1,287",492800,106,Shonen Idle Z
89,"1,206",314410,118,Rampage Knights
89,952,250520,100,Underrail
89,626,403560,626,Eaten Alive
88,"4,017",404590,195,Vikings - Wolves of Midgard
88,"3,498",466910,159,Worm.is: The Game
88,"1,707",526160,188,The Wild Eight
88,"1,414",372360,113,Tales of Symphonia
88,"1,189",38400,103,Fallout
88,"1,154",501800,205,REED
88,"1,146",2600,101,Vampire: The Masquerade - Bloodlines
88,748,507390,583,Gone In November
87,"1,491",438490,120,GOD EATER 2 Rage Burst
87,"1,258",40300,174,Risen
87,539,397940,101,No Time To Live
86,"7,985",249230,234,Risen 3 - Titan Lords
86,"2,361",107100,102,Bastion
86,960,244770,127,StarMade
86,810,568570,137,Force of Nature
86,483,444790,270,Abandoned Knight
86,439,292180,133,X-Plane 10 Global - 64 Bit
86,438,223710,136,Cry of Fear
85,"8,818",399580,121,Nuclear Shot
85,"1,987",496500,160,Moon Colonization Project
85,"1,894",32800,169,The Lord of the Rings: War in the North
85,"1,486",19900,120,Far Cry 2
85,"1,434",341000,170,Mad Games Tycoon
85,628,224500,102,Gnomoria
85,272,496240,104,Onward
85,216,304410,114,Hexcells Infinite
84,"4,823",12750,132,GRID
84,"2,538",204030,101,Fable - The Lost Chapters
84,"2,072",452230,181,Spellstone
84,704,287980,133,Mini Metro
84,672,406290,112,Twilight Struggle
84,524,457330,142,High Octane Drift
84,293,378370,98,Nomad
83,"2,827",311730,176,Dead or Alive 5 Last Round
83,"2,178",543460,179,Dead Rising 4
83,652,217200,143,Worms Armageddon
83,141,3330,116,Zuma Deluxe
82,"1,619",223830,105,Xenonauts
82,"1,253",596060,153,Dishonored 2 Demo
82,964,518800,270,Lone Leader
82,814,535760,109,Unforgiving Trials: The Space Crusade
82,792,348250,100,Google Earth VR
82,281,24800,155,Command and Conquer: Red Alert 3 - Uprising
82,202,7620,109,Railroad Tycoon 2: Platinum
82,198,288140,95,Jack Nicklaus Perfect Golf
81,"4,621",220260,134,Farming Simulator 2013
81,"2,682",228260,92,Fallen Enchantress: Legendary Heroes
81,"1,308",487270,465,Go Mission: Space Travel
81,"1,026",212480,122,Sonic & All-Stars Racing Transformed
81,622,380,109,Half-Life 2: Episode One
81,523,206210,125,Gotham City Impostors: Free To Play
81,392,63950,124,IL-2 Sturmovik: Cliffs of Dover
80,"27,466",48000,126,LIMBO
80,"4,818",221910,110,The Stanley Parable
80,"4,305",394310,95,Punch Club
80,"3,257",302510,173,Ryse: Son of Rome
80,"2,829",217490,517,Borderlands 2 RU
80,"2,281",282900,146,Hyperdimension Neptunia Re;Birth1
80,"1,421",574690,91,Mr. Triangle's Adventure
80,907,1930,146,Two Worlds: Epic Edition
80,706,508960,89,SizeBlock
80,638,477770,197,Ride 2
80,407,71340,103,Sonic Generations
80,334,575720,230,Mighty Party
79,"1,441",382850,281,Piercing Blow
79,"1,226",290730,174,My Lands
79,"1,209",201870,144,Assassin's Creed Revelations
79,856,321800,114,Icewind Dale: Enhanced Edition
78,"14,321",250320,94,The Wolf Among Us
78,"6,423",376870,86,Minecraft: Story Mode - A Telltale Games Series
78,"2,665",7670,110,BioShock
78,"1,023",314970,96,Age of Conquest IV
78,"1,010",329130,83,Reassembly
78,955,541370,88,Clickdraw Clicker
78,738,208500,182,F1 2012
78,708,540020,708,Final Quest II
78,383,585030,264,Warface Turkey
77,"50,314",24240,159,PAYDAY: The Heist
77,"34,916",209660,244,Call of Duty: Advanced Warfare - Multiplayer
77,"2,675",426000,99,HunieCam Studio
77,"2,382",243970,92,"Invisible, Inc."
77,"1,091",208200,106,DOOM 3: BFG Edition
77,521,226980,104,Pinball FX2
77,474,3830,84,Psychonauts
77,283,307960,163,IL-2 Sturmovik: Battle of Stalingrad
76,"3,049",312990,120,The Expendabros
76,"2,369",533780,102,Zombie Defense
